75.984113|76.059933|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1474, 1146, 1474, 1228, 1228, 1474, 1474, 1474, 220, 1474, 1392, 1474, 1474, 1228]|0.07582000000000733|[1e-05, 9.600000001341868e-05, 0.0019479999999987285, 9.999999988963282e-06, 0.0002460000000041873, 3.000000006636583e-06, 5.999999999062311e-06, 0.04089299999999696, 5.7999999995672624e-05, 0.023115000000004216, 0.0011729999999943175, 0.0011340000000075179, 0.006832000000002836, 8.399999998687235e-05]|MAIL_gate_POP_filetransfer.pcap
75.986431|76.060398|198.52.200.39|10.0.2.15|TCP|443|59960|[1310, 1474, 60, 1474, 1474, 1146, 1474, 1310, 1474, 1228, 60, 1474, 1474, 1310]|0.07396700000001033|[1e-05, 0.04090100000000518, 0.0006999999999948159, 0.022430999999997425, 8.400000000108321e-05, 1.2000000012335477e-05, 0.0015269999999958372, 6.499999999221018e-05, 0.0007070000000055643, 1.100000000064938e-05, 0.0011509999999930187, 0.005631000000008157, 0.0007159999999970523, 2.0000000006348273e-05]|MAIL_gate_POP_filetransfer.pcap
76.060701|76.150945|198.52.200.39|10.0.2.15|TCP|443|59960|[1474, 1228, 1474, 1228, 1310, 1392, 1474, 1228, 1392, 1474, 1310, 60, 1474, 1474]|0.09024399999999844|[1e-05, 5.7000000012408236e-05, 0.001207999999991216, 8.000000008223651e-06, 0.004272000000000276, 0.00018000000000029104, 0.00018299999999271677, 3.999999999848569e-05, 6.999999996537554e-06, 0.0004220000000003665, 3.8000000003535206e-05, 0.00028100000000108594, 0.0835000000000008, 3.399999999942338e-05]|MAIL_gate_POP_filetransfer.pcap
76.059951|76.151849|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.09189800000000048|[1e-05, 0.00044700000000830187, 0.0003189999999904103, 0.0012200000000035516, 4.400000000259752e-05, 0.0042710000000028, 0.00018099999999776628, 0.00019199999999841566, 3.5999999994373866e-05, 0.0004300000000085902, 0.06383900000000153, 0.02001499999998657, 0.000332000000000221, 0.0005320000000068603]|MAIL_gate_POP_filetransfer.pcap
76.150992|76.166938|198.52.200.39|10.0.2.15|TCP|443|59960|[1228, 1474, 1474, 1474, 982, 60, 1474, 1228, 60, 1474, 1474, 1228, 1474, 1228]|0.01594599999999957|[1e-05, 0.0008069999999946731, 5.000000000165983e-05, 5.7999999995672624e-05, 1.100000000064938e-05, 0.0009750000000110504, 0.0006769999999960419, 3.09999999927868e-05, 0.001301000000012209, 0.005001999999990403, 7.00000000080081e-05, 1.699999999971169e-05, 0.0012940000000014606, 5.999999999062311e-05]|MAIL_gate_POP_filetransfer.pcap
76.059933|76.166966|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1392, 1474, 1474, 1474, 1392, 1474, 1392, 1227, 1474, 1474, 1474, 678, 1474, 1474]|0.10703300000000127|[1e-05, 0.0007499999999964757, 0.0012389999999982138, 0.004311999999998761, 0.00018200000000945238, 0.00020299999999906504, 0.00031199999999387273, 0.02635800000000188, 0.05849100000000362, 7.999999999697138e-05, 0.0017019999999945412, 0.0046410000000065565, 0.003056999999998311, 0.0056780000000031805]|MAIL_gate_POP_filetransfer.pcap
76.15187|76.171664|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.01979400000000453|[1e-05, 5.7999999995672624e-05, 0.0016470000000055052, 0.006348000000002685, 7.799999998781004e-05, 0.001296000000010622, 0.005668999999997482, 6.999999999379725e-05, 0.0008320000000026084, 0.001632000000000744, 0.00018400000000440286, 0.0007239999999910651, 0.0009700000000094633, 4.500000000007276e-05]|MAIL_gate_POP_filetransfer.pcap
76.167015|76.216001|198.52.200.39|10.0.2.15|TCP|443|59960|[1474, 1228, 1474, 1310, 1310, 1392, 1474, 1228, 1474, 1228, 1474, 1228, 60, 1474]|0.04898599999999931|[1e-05, 1.1999999998124622e-05, 0.000821000000001959, 6.099999998809835e-05, 0.001632000000000744, 0.00012800000000368073, 0.0007269999999977017, 5.600000000072214e-05, 0.0009560000000021773, 7.999999994012796e-06, 0.00025600000000736145, 3.499999999689862e-05, 0.0010940000000090322, 0.043184999999994034]|MAIL_gate_POP_filetransfer.pcap
76.167637|76.258363|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1392, 1474, 1474, 1474, 1474, 1474, 1474, 1474, 72, 1474, 1474, 1474, 1474, 1228]|0.09072600000000364|[1e-05, 0.0018419999999963466, 0.00089900000000398, 0.0009840000000025384, 0.00030200000000490945, 0.04428899999999203, 0.00010799999999733245, 4.800000000670934e-05, 0.006984000000002766, 0.029150999999998817, 2.599999999119973e-05, 1.4000000007285962e-05, 0.005986999999990417, 8.100000000865748e-05]|MAIL_gate_POP_filetransfer.pcap
76.216049|76.258437|198.52.200.39|10.0.2.15|TCP|443|59960|[1474, 982, 60, 1392, 1474, 1474, 1064, 1392, 1474, 1228, 60, 1474, 1474, 1228]|0.042388000000002535|[1e-05, 7.100000000548334e-05, 0.0016699999999900683, 0.03413199999999961, 0.00033800000001349417, 4.9999999873762135e-06, 1.0000000003174137e-05, 4.0000000041118255e-06, 1.0000000003174137e-05, 3.999999989900971e-06, 0.003671000000011304, 0.0023309999999980846, 0.00012300000000209366, 1.100000000064938e-05]|MAIL_gate_POP_filetransfer.pcap
76.17168|76.260185|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.08850500000001205|[1e-05, 0.04432100000001071, 6.999999999379725e-05, 5.900000000735872e-05, 0.0362869999999873, 0.00020299999999906504, 0.0001560000000040418, 0.0001560000000040418, 0.00014799999999581814, 0.005228000000002453, 6.399999999473494e-05, 6.500000000642103e-05, 0.0006000000000057071, 0.0011069999999904212]|MAIL_gate_POP_filetransfer.pcap
76.259037|76.358388|198.52.200.39|10.0.2.15|TCP|443|59960|[1474, 1228, 1474, 1228, 1392, 1474, 1146, 1474, 1474, 1228, 60, 1474, 1474, 1228]|0.09935099999999863|[1e-05, 0.0, 0.001148000000000593, 9.999999988963282e-06, 0.05660500000000468, 0.032201999999998066, 7.100000000548334e-05, 4.299999999091142e-05, 0.00020100000000411455, 4.6999999995023245e-05, 0.001213000000007014, 0.007707999999993831, 8.200000000613272e-05, 1.2999999995599865e-05]|MAIL_gate_POP_filetransfer.pcap
76.258363|76.364624|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1474, 1474, 1474, 1379, 1474, 1474, 1310, 1474, 212, 1474, 1392, 1474, 1474, 1474]|0.10626100000000349|[1e-05, 0.0006740000000036162, 0.0010859999999865977, 0.02778500000000861, 0.061067999999991684, 8.50000000127693e-05, 6.499999999221018e-05, 0.0001770000000078653, 0.003457999999994854, 0.0056639999999958945, 0.0014000000000038426, 0.0006439999999940937, 0.003962000000001353, 0.00018000000000029104]|MAIL_gate_POP_filetransfer.pcap
76.260205|76.364654|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.10444900000000246|[1e-05, 0.05662399999999934, 0.032187000000007515, 6.699999998716066e-05, 5.200000001082117e-05, 0.00019199999999841566, 0.00898699999999053, 7.400000001211993e-05, 5.499999998903604e-05, 0.0014030000000104792, 0.00021199999999055308, 0.000438000000002603, 0.003962000000001353, 0.00016600000000721593]|MAIL_gate_POP_filetransfer.pcap
76.358435|76.364992|198.52.200.39|10.0.2.15|TCP|443|59960|[1474, 1228, 1474, 1310, 1474, 1228, 60, 1474, 1228, 1474, 1228, 1474, 1228, 1474]|0.006557000000000812|[1e-05, 4.500000000007276e-05, 0.001553999999998723, 1.4000000007285962e-05, 0.0004390000000000782, 4.899999998997373e-05, 0.001368999999996845, 0.0025440000000003238, 4.400000000259752e-05, 0.00016100000000562886, 7.999999994012796e-06, 0.00024299999999755073, 3.600000000858472e-05, 4.0999999995960934e-05]|MAIL_gate_POP_filetransfer.pcap
76.364669|76.459573|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.09490399999999966|[1e-05, 0.00024299999999755073, 4.500000000007276e-05, 4.0999999995960934e-05, 0.009424999999993133, 0.03647000000000844, 0.004125999999999408, 0.0038049999999998363, 0.028474000000002775, 0.0034589999999923293, 6.299999999725969e-05, 5.7000000012408236e-05, 0.008573999999995863, 7.499999999538431e-05]|MAIL_gate_POP_filetransfer.pcap
76.364992|76.459592|198.52.200.39|10.0.2.15|TCP|443|59960|[1228, 60, 1474, 1228, 1392, 1474, 1474, 1474, 1310, 60, 1474, 1228, 1474, 1474]|0.0945999999999998|[1e-05, 0.0006529999999997926, 0.008769000000000915, 4.400000000259752e-05, 0.07266799999999307, 0.003616000000008057, 5.699999999819738e-05, 5.7999999995672624e-05, 1.0000000003174137e-05, 0.0011149999999986449, 0.007457000000002267, 6.599999998968542e-05, 6.800000001305762e-05, 9.999999988963282e-06]|MAIL_gate_POP_filetransfer.pcap
76.364894|76.460142|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1474, 1474, 1474, 1392, 663, 1474, 1146, 1474, 1474, 1146, 1474, 1474, 1474, 1474]|0.095247999999998|[1e-05, 5.499999998903604e-05, 0.009447000000008643, 0.040122999999994136, 0.004085000000003447, 0.03211399999999287, 9.30000000067821e-05, 0.008602999999993699, 0.00010300000000995624, 0.00011200000000144428, 0.00010299999999574538, 9.699999999668307e-05, 0.00027900000000613545, 2.800000000036107e-05]|MAIL_gate_POP_filetransfer.pcap
76.459818|76.463552|198.52.200.39|10.0.2.15|TCP|443|59960|[1310, 1474, 1228, 1310, 1474, 1474, 1146, 1392, 1310, 1392, 1310, 1392, 1474, 1228]|0.003734000000008564|[1e-05, 5.7999999995672624e-05, 1.2000000012335477e-05, 0.00023499999998932708, 7.000000010748408e-06, 1.1999999998124622e-05, 5.000000001587068e-06, 0.0006059999999905585, 0.0002939999999966858, 7.000000010748408e-06, 0.0012069999999937409, 5.099999999913507e-05, 0.0008650000000045566, 8.999999991488039e-06]|MAIL_gate_POP_filetransfer.pcap
76.027886|76.46709|10.0.2.15|198.52.200.39|TLSv1.2|59960|443|[597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597]|0.4392040000000037|[1e-05, 0.02593900000000815, 0.013491000000001918, 0.08538399999999058, 0.0018870000000106302, 0.018113999999997077, 0.044986999999991895, 0.03814200000000767, 0.09455099999999561, 0.011412000000007083, 0.0037649999999871397, 0.08623300000000711, 0.013553000000001703, 0.001645999999993819]|MAIL_gate_POP_filetransfer.pcap
76.459592|76.515718|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.056126000000006115|[1e-05, 0.00015700000000151704, 9.000000000014552e-05, 5.699999999819738e-05, 0.0005149999999929378, 0.0008790000000118425, 0.0009809999999959018, 0.0012810000000058608, 0.019901999999987652, 2.800000000036107e-05, 0.00021800000000382624, 2.3999999996249244e-05, 2.1000000003823516e-05, 0.03195399999999893]|MAIL_gate_POP_filetransfer.pcap
76.465461|76.515747|198.52.200.39|10.0.2.15|TCP|443|59960|[60, 60, 1474, 1228, 1474, 1474, 1474, 1064, 60, 1474, 1474, 1474, 1474, 982]|0.05028599999999983|[1e-05, 0.0016289999999941074, 0.01635899999999424, 2.500000000793534e-05, 0.00021399999999971442, 7.999999994012796e-06, 2.500000000793534e-05, 1.6000000002236447e-05, 0.0017129999999951906, 0.03023399999999299, 1.0000000003174137e-05, 2.8999999997836312e-05, 1.699999999971169e-05, 4.0000000041118255e-06]|MAIL_gate_POP_filetransfer.pcap
76.46103|76.560031|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1474, 1474, 1474, 1474, 1392, 1474, 1104, 1474, 1474, 1474, 1474, 1474, 1392, 1474]|0.09900100000000123|[1e-05, 0.0012140000000044893, 0.0009170000000011669, 0.02027800000000468, 3.900000000101045e-05, 0.00023799999999596366, 2.6000000005410584e-05, 0.031976000000000226, 0.031771999999989475, 0.0028429999999985966, 0.004663000000007855, 0.001958999999999378, 0.00013299999999105694, 0.002919000000005667]|MAIL_gate_POP_filetransfer.pcap
76.547514|76.560211|198.52.200.39|10.0.2.15|TCP|443|59960|[1474, 1228, 1474, 1228, 60, 1474, 1228, 1474, 1228, 60, 1310, 1310, 1474, 1228]|0.012696999999988634|[1e-05, 5.999999999062311e-05, 0.002841000000003646, 1.7999999997186933e-05, 0.001056000000005497, 0.003530999999995288, 6.0000000004833964e-05, 0.0019509999999911543, 1.1999999998124622e-05, 0.000978000000003476, 0.002009999999998513, 7.300000000043383e-05, 4.500000000007276e-05, 5.300000000829641e-05]|MAIL_gate_POP_filetransfer.pcap
76.515726|76.562198|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.046471999999994296|[1e-05, 2.1000000003823516e-05, 0.0317799999999977, 0.0028339999999928978, 8.300000000360797e-05, 0.004588999999995735, 0.0019500000000078899, 6.799999999884676e-05, 0.002998000000005163, 6.299999999725969e-05, 5.5000000003246896e-05, 5.199999999661031e-05, 0.0013259999999917227, 5.900000000735872e-05]|MAIL_gate_POP_filetransfer.pcap
76.560211|76.593731|198.52.200.39|10.0.2.15|TCP|443|59960|[1474, 1474, 1228, 1474, 1310, 1310, 1392, 1310, 1392, 60, 1474, 1474, 1228, 1474]|0.033520000000009986|[1e-05, 0.001373999999998432, 1.100000000064938e-05, 0.0008320000000026084, 3.8000000003535206e-05, 0.002493999999998664, 6.999999996537554e-06, 0.0019879999999972142, 3.100000000699765e-05, 0.0005089999999938755, 0.023624000000012302, 4.5999999997548e-05, 6.999999996537554e-06, 0.0025519999999943366]|MAIL_gate_POP_filetransfer.pcap
76.560093|76.65312|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1474, 1474, 1310, 1474, 1392, 1474, 1474, 744, 1474, 1392, 1474, 1392, 1474, 1474]|0.09302700000000641|[1e-05, 6.600000000389628e-05, 0.00016800000000216642, 0.0011959999999930915, 0.0006750000000010914, 0.0027220000000056643, 0.002022999999994113, 0.01379900000000589, 0.012967000000003281, 0.019013000000001057, 0.00026299999998968815, 0.026465999999999212, 0.010906000000005633, 0.002739000000005376]|MAIL_gate_POP_filetransfer.pcap
76.562441|76.657391|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.0949499999999972|[1e-05, 0.002492999999986978, 3.8000000003535206e-05, 0.0019890000000089003, 0.024174999999999613, 4.199999999343618e-05, 0.0025530000000060227, 0.01901900000000012, 0.00017499999999870397, 9.299999999257125e-05, 0.03736700000000326, 6.999999999379725e-05, 0.0026770000000055916, 0.0029020000000059554]|MAIL_gate_POP_filetransfer.pcap
76.593759|76.658283|198.52.200.39|10.0.2.15|TCP|443|59960|[1228, 1474, 1474, 1146, 1392, 60, 1474, 1228, 60, 1474, 1228, 1474, 1474, 1228]|0.06452399999999159|[1e-05, 0.01913199999999904, 1.7999999997186933e-05, 9.299999999257125e-05, 6.199999999978445e-05, 0.002260000000006812, 0.03511000000000308, 1.1999999998124622e-05, 0.0005659999999920728, 0.002108000000006882, 5.699999999819738e-05, 0.004214000000004603, 1.3999999993075107e-05, 5.099999999913507e-05]|MAIL_gate_POP_filetransfer.pcap
76.658331|76.759548|198.52.200.39|10.0.2.15|TCP|443|59960|[1310, 1392, 1474, 1310, 1310, 1392, 1392, 1474, 1474, 1474, 1474, 1228, 60, 1474]|0.10121699999999123|[1e-05, 7.999999994012796e-06, 0.0015280000000075233, 4.199999999343618e-05, 0.0005940000000066448, 0.00032399999999199736, 0.08772199999999941, 0.004032000000009361, 7.099999999127249e-05, 4.70000000092341e-05, 0.0004979999999932261, 5.099999999913507e-05, 0.0007959999999940237, 0.005492000000003827]|MAIL_gate_POP_filetransfer.pcap
76.657416|76.761897|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.10448100000000693|[1e-05, 0.000884999999996694, 4.400000000259752e-05, 0.0015369999999990114, 0.00059500000000412, 0.0003640000000046939, 0.08773599999999249, 0.0040180000000020755, 6.700000000137152e-05, 5.699999999819738e-05, 0.000489000000001738, 0.006339999999994461, 0.001425000000011778, 6.599999998968542e-05]|MAIL_gate_POP_filetransfer.pcap
76.656007|76.763813|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[680, 1474, 1392, 1474, 678, 1474, 1474, 982, 1474, 1474, 1474, 1474, 1474, 1474]|0.10780599999999652|[1e-05, 0.0022759999999948377, 0.0011740000000060036, 0.0010070000000013124, 0.06270699999998897, 0.02938500000000488, 8.400000000108321e-05, 6.999999999379725e-05, 0.0004670000000004393, 0.00633400000000961, 0.0014400000000023283, 0.0009459999999990032, 0.0010300000000000864, 0.0008699999999919328]|MAIL_gate_POP_filetransfer.pcap
76.759593|76.766871|198.52.200.39|10.0.2.15|TCP|443|59960|[1228, 1474, 1228, 1310, 1392, 1474, 1228, 1474, 1228, 60, 1310, 1474, 1228, 60]|0.007277999999999452|[1e-05, 0.0014260000000092532, 1.1999999998124622e-05, 0.0008789999999976317, 4.9000000004184585e-05, 0.0010309999999975616, 1.100000000064938e-05, 0.0008119999999962602, 9.000000005698894e-06, 1.7999999997186933e-05, 1.1999999998124622e-05, 0.000649999999993156, 5.000000001587068e-06, 0.0023540000000110695]|MAIL_gate_POP_filetransfer.pcap
76.76192|76.856011|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.09409099999999171|[1e-05, 0.001027999999990925, 6.100000000230921e-05, 0.001018999999999437, 0.00016000000000815362, 0.00016499999999552983, 0.0008830000000017435, 0.001806999999999448, 0.0001010000000007949, 0.0010219999999918628, 0.024140000000002715, 0.04658899999999733, 0.017012000000008243, 6.600000000389628e-05]|MAIL_gate_POP_filetransfer.pcap
76.766976|76.859582|198.52.200.39|10.0.2.15|TCP|443|59960|[1474, 1474, 1474, 1228, 1392, 1474, 1474, 1474, 982, 1474, 1228, 60, 1474, 1474]|0.09260600000000352|[1e-05, 7.999999994012796e-06, 0.0011750000000034788, 3.2000000004472895e-05, 0.031013999999998987, 0.056687999999994076, 5.900000000735872e-05, 5.899999999314787e-05, 1.100000000064938e-05, 5.5000000003246896e-05, 4.500000000007276e-05, 0.0010230000000035488, 0.0023680000000041446, 5.7999999995672624e-05]|MAIL_gate_POP_filetransfer.pcap
76.763831|76.860736|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1392, 1474, 1474, 1474, 1146, 1474, 821, 1474, 1474, 1474, 1474, 1146, 1392, 1474]|0.09690500000000668|[1e-05, 1.6000000002236447e-05, 0.0006419999999991433, 0.0023819999999972197, 0.0001160000000055561, 0.0011169999999935953, 0.024182000000010362, 0.06358099999999922, 9.699999999668307e-05, 0.00010199999999827014, 0.0034229999999979555, 9.30000000067821e-05, 5.000000000165983e-05, 0.0010869999999982838]|MAIL_gate_POP_filetransfer.pcap
76.856031|76.970485|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.11445399999999495|[1e-05, 5.5000000003246896e-05, 0.003439999999997667, 6.499999999221018e-05, 0.00020500000000822638, 0.000950000000003115, 0.05412899999998899, 0.02418700000001195, 0.0035529999999965867, 0.01883599999999319, 0.001997000000002913, 0.001956000000006952, 9.499999998752173e-05, 0.004939000000007354]|MAIL_gate_POP_filetransfer.pcap
76.859779|76.970497|198.52.200.39|10.0.2.15|TCP|443|59960|[1392, 1474, 1228, 60, 1392, 60, 1474, 1310, 1474, 1310, 1474, 1228, 1474, 1474]|0.11071799999999143|[1e-05, 0.0009569999999996526, 4.9000000004184585e-05, 0.001931999999996492, 0.07621999999999218, 0.0039490000000057535, 0.018543999999991456, 1.300000000981072e-05, 0.0019800000000032014, 6.999999999379725e-05, 0.0019719999999949778, 1.8000000011397788e-05, 0.00494199999999978, 5.999999999062311e-05]|MAIL_gate_POP_filetransfer.pcap
76.970784|76.978836|198.52.200.39|10.0.2.15|TCP|443|59960|[1474, 1228, 1474, 1310, 1474, 1228, 1474, 1228, 60, 1474, 1228, 1474, 1228, 1474]|0.008052000000006387|[1e-05, 5.5000000003246896e-05, 0.002516999999997438, 2.1000000003823516e-05, 0.0018019999999978609, 4.70000000092341e-05, 0.001082999999994172, 1.0000000003174137e-05, 0.0012049999999987904, 0.00010199999999827014, 3.499999999689862e-05, 0.0010989999999964084, 1.2000000012335477e-05, 5.199999999661031e-05]|MAIL_gate_POP_filetransfer.pcap
76.876531|77.007626|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1194, 287, 1392, 1474, 1474, 1146, 1474, 1392, 1474, 1474, 1474, 1474, 1474, 1227]|0.13109500000000196|[1e-05, 0.06601000000000568, 0.02056899999999473, 0.002263999999996713, 0.005026999999998338, 9.599999999920783e-05, 0.00017000000001132776, 0.0023219999999923857, 0.0021739999999965676, 0.0010900000000049204, 0.001356000000001245, 0.001097000000001458, 0.00010600000000238197, 0.028794999999988136]|MAIL_gate_POP_filetransfer.pcap
76.485395|77.008266|10.0.2.15|198.52.200.39|TLSv1.2|59960|443|[597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597, 597]|0.5228710000000092|[1e-05, 0.0659559999999999, 0.0065529999999967, 0.00951500000000749, 0.04777799999999388, 0.03579900000001146, 0.1029359999999997, 0.009702999999987583, 0.003122000000004732, 0.09027000000000385, 0.00560199999999611, 0.08022900000000277, 0.0345310000000012, 0.030732000000000426]|MAIL_gate_POP_filetransfer.pcap
76.970508|77.051885|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.08137700000000336|[1e-05, 0.00029299999999921056, 0.002219000000010851, 0.0003739999999936572, 0.0017959999999987986, 0.0010819999999966967, 5.7000000012408236e-05, 0.0013049999999878992, 0.0010900000000049204, 5.900000000735872e-05, 5.2999999994085556e-05, 0.02879000000000076, 0.03972199999999759, 0.004504999999994652]|MAIL_gate_POP_filetransfer.pcap
76.978881|77.059006|198.52.200.39|10.0.2.15|TCP|443|59960|[1228, 60, 1474, 1474, 1228, 1474, 1228, 1474, 1228, 60, 1474, 1228, 1474, 1228]|0.08012499999999534|[1e-05, 0.02938500000000488, 0.03906499999999369, 1.100000000064938e-05, 2.6000000005410584e-05, 0.004516999999992777, 8.000000008223651e-06, 0.002448999999998591, 5.39999999915608e-05, 0.001360000000005357, 0.0012320000000016762, 5.499999998903604e-05, 0.0019390000000072405, 1.2999999995599865e-05]|MAIL_gate_POP_filetransfer.pcap
77.051899|77.067885|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.015985999999998057|[1e-05, 0.0024559999999951287, 0.002646999999996069, 0.0019340000000056534, 6.999999999379725e-05, 0.001125000000001819, 0.0016449999999963438, 6.300000001147055e-05, 0.00292699999999968, 0.0017489999999895645, 6.900000001053286e-05, 0.00010399999999322063, 5.2999999994085556e-05, 0.0011120000000062191]|MAIL_gate_POP_filetransfer.pcap
77.060113|77.067939|198.52.200.39|10.0.2.15|TCP|443|59960|[1474, 1310, 1474, 1228, 1474, 1310, 1474, 1474, 1474, 1228, 60, 1310, 1474, 1474]|0.007825999999994337|[1e-05, 5.600000000072214e-05, 0.0016469999999912943, 1.300000000981072e-05, 0.0029150000000015552, 6.499999999221018e-05, 0.0017560000000003129, 1.0000000003174137e-05, 0.00014299999999423108, 7.000000010748408e-06, 0.0005570000000005848, 0.0005609999999904858, 4.200000000764703e-05, 4.6999999995023245e-05]|MAIL_gate_POP_filetransfer.pcap
77.051834|77.150915|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1474, 1474, 1474, 1474, 1392, 1474, 1392, 1474, 1146, 1474, 1474, 1310, 1474, 1287]|0.0990809999999982|[1e-05, 0.002489999999994552, 0.0026490000000052305, 0.0019439999999946167, 0.0008920000000074424, 0.0019489999999962038, 0.0027000000000043656, 0.002025000000003274, 0.00018599999999935335, 1.100000000064938e-05, 0.0011499999999955435, 7.300000000043383e-05, 0.014910000000000423, 0.030832000000003745]|MAIL_gate_POP_filetransfer.pcap
77.067939|77.159275|198.52.200.39|10.0.2.15|TCP|443|59960|[1310, 1474, 1228, 60, 1474, 1310, 1474, 1228, 1474, 1228, 1474, 1474, 1474, 1228]|0.09133599999999831|[1e-05, 0.01489100000000576, 4.5999999997548e-05, 0.0006979999999998654, 0.06814800000000787, 3.09999999927868e-05, 0.004276000000004387, 5.899999999314787e-05, 0.0016559999999969932, 5.200000001082117e-05, 0.0012529999999912889, 2.1000000003823516e-05, 0.00016800000000216642, 1.8999999994662176e-05]|MAIL_gate_POP_filetransfer.pcap
77.067909|77.162394|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.09448500000000593|[1e-05, 3.5999999994373866e-05, 0.014897000000004823, 0.06807299999999827, 0.0008520000000089567, 0.004274999999992701, 0.0006620000000054915, 0.0010499999999922238, 0.0012380000000007385, 9.800000000836917e-05, 9.399999999004649e-05, 9.099999999762076e-05, 0.0027730000000047994, 0.0003200000000020964]|MAIL_gate_POP_filetransfer.pcap
77.159785|77.168042|198.52.200.39|10.0.2.15|TCP|443|59960|[60, 1474, 1228, 1474, 1228, 1474, 1310, 1474, 1228, 60, 1474, 1310, 1474, 1228]|0.008257000000000403|[1e-05, 0.002245000000002051, 8.800000000519503e-05, 0.00027599999999949887, 7.999999994012796e-06, 0.0005819999999943093, 3.100000000699765e-05, 0.003258999999999901, 5.999999999062311e-06, 0.00039599999999495594, 0.00038200000000188084, 3.900000000101045e-05, 0.0009289999999992915, 9.000000005698894e-06]|MAIL_gate_POP_filetransfer.pcap
77.156005|77.251223|198.52.200.39|10.0.2.15|TLSv1.2|443|59960|[1474, 1474, 1474, 1146, 1474, 1474, 1474, 1392, 1474, 1392, 1474, 1227, 753, 1474]|0.09521800000000269|[1e-05, 0.0017190000000084638, 0.0012509999999963384, 0.000171000000008803, 1.9999999992137418e-05, 0.0028369999999995343, 0.0003530000000040445, 0.00033899999999675856, 0.0035440000000050986, 0.000510999999988826, 0.0012350000000083128, 0.012056999999998652, 0.06481800000000248, 0.006331000000002973]|MAIL_gate_POP_filetransfer.pcap
77.16241|77.253745|10.0.2.15|198.52.200.39|TCP|59960|443|[54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54]|0.09133500000000083|[1e-05, 0.0005780000000044083, 0.003264000000001488, 3.100000000699765e-05, 0.0007880000000000109, 0.0009269999999901302, 4.400000000259752e-05, 0.050848000000002, 0.009312999999991689, 0.00011800000000050659, 0.019101000000006252, 0.0038210000000020727, 0.0016799999999932425, 7.100000000548334e-05]|MAIL_gate_POP_filetransfer.pcap
